Id,ActivityHour,StepTotal
4702921684,4/24/2016 12:00,3023
5553957443,4/24/2016 12:00,89
5577150313,4/24/2016 12:00,191
6117666160,4/24/2016 12:00,1069
6290855005,4/24/2016 12:00,1125
6775888955,4/24/2016 12:00,0
6962181067,4/24/2016 12:00,546
7007744171,4/24/2016 12:00,825
7086361926,4/24/2016 12:00,163
8053475328,4/24/2016 12:00,0
8253242879,4/24/2016 12:00,1613
8378563200,4/24/2016 12:00,330
8583815059,4/24/2016 12:00,215
8792009665,4/24/2016 12:00,0
8877689391,4/24/2016 12:00,1009
1503960366,4/24/2016 13:00,394
1624580081,4/24/2016 13:00,1604
1644430081,4/24/2016 13:00,844
1844505072,4/24/2016 13:00,0
1927972279,4/24/2016 13:00,371
2022484408,4/24/2016 13:00,1305
2026352035,4/24/2016 13:00,178
2320127002,4/24/2016 13:00,0
2347167796,4/24/2016 13:00,973
2873212765,4/24/2016 13:00,23
3372868164,4/24/2016 13:00,108
3977333714,4/24/2016 13:00,491
4020332650,4/24/2016 13:00,0
4319703577,4/24/2016 13:00,626
4388161847,4/24/2016 13:00,966
4445114986,4/24/2016 13:00,113
4558609924,4/24/2016 13:00,214
4702921684,4/24/2016 13:00,3962
5553957443,4/24/2016 13:00,24
5577150313,4/24/2016 13:00,280
6117666160,4/24/2016 13:00,1249
6290855005,4/24/2016 13:00,107
6775888955,4/24/2016 13:00,0
6962181067,4/24/2016 13:00,135
7007744171,4/24/2016 13:00,1831
7086361926,4/24/2016 13:00,0
8053475328,4/24/2016 13:00,539
8253242879,4/24/2016 13:00,399
8378563200,4/24/2016 13:00,438
8583815059,4/24/2016 13:00,615
8792009665,4/24/2016 13:00,0
8877689391,4/24/2016 13:00,640
1503960366,4/24/2016 14:00,26
1624580081,4/24/2016 14:00,217
1644430081,4/24/2016 14:00,871
1844505072,4/24/2016 14:00,0
1927972279,4/24/2016 14:00,0
2022484408,4/24/2016 14:00,519
2026352035,4/24/2016 14:00,196
2320127002,4/24/2016 14:00,0
2347167796,4/24/2016 14:00,256
2873212765,4/24/2016 14:00,320
3372868164,4/24/2016 14:00,382
3977333714,4/24/2016 14:00,3850
4020332650,4/24/2016 14:00,0
4319703577,4/24/2016 14:00,748
4388161847,4/24/2016 14:00,2228
4445114986,4/24/2016 14:00,88
4558609924,4/24/2016 14:00,657
4702921684,4/24/2016 14:00,1248
5553957443,4/24/2016 14:00,80
5577150313,4/24/2016 14:00,399
6117666160,4/24/2016 14:00,700
6290855005,4/24/2016 14:00,136
6775888955,4/24/2016 14:00,0
6962181067,4/24/2016 14:00,42
7007744171,4/24/2016 14:00,1364
7086361926,4/24/2016 14:00,494
8053475328,4/24/2016 14:00,5689
8253242879,4/24/2016 14:00,173
8378563200,4/24/2016 14:00,63
8583815059,4/24/2016 14:00,1612
8792009665,4/24/2016 14:00,0
8877689391,4/24/2016 14:00,232
1503960366,4/24/2016 15:00,27
1624580081,4/24/2016 15:00,0
1644430081,4/24/2016 15:00,368
1844505072,4/24/2016 15:00,0
1927972279,4/24/2016 15:00,0
2022484408,4/24/2016 15:00,1963
2026352035,4/24/2016 15:00,169
2320127002,4/24/2016 15:00,69
2347167796,4/24/2016 15:00,211
2873212765,4/24/2016 15:00,181
3372868164,4/24/2016 15:00,1860
3977333714,4/24/2016 15:00,2988
4020332650,4/24/2016 15:00,0
4319703577,4/24/2016 15:00,218
4388161847,4/24/2016 15:00,1708
4445114986,4/24/2016 15:00,299
4558609924,4/24/2016 15:00,1136
4702921684,4/24/2016 15:00,102
5553957443,4/24/2016 15:00,0
5577150313,4/24/2016 15:00,3393
6117666160,4/24/2016 15:00,737
6290855005,4/24/2016 15:00,84
6775888955,4/24/2016 15:00,0
6962181067,4/24/2016 15:00,4
7007744171,4/24/2016 15:00,1349
7086361926,4/24/2016 15:00,1454
8053475328,4/24/2016 15:00,3604
8253242879,4/24/2016 15:00,66
8378563200,4/24/2016 15:00,623
8583815059,4/24/2016 15:00,1888
8792009665,4/24/2016 15:00,0
8877689391,4/24/2016 15:00,432
1503960366,4/24/2016 16:00,885
1624580081,4/24/2016 16:00,12
1644430081,4/24/2016 16:00,6
1844505072,4/24/2016 16:00,0
1927972279,4/24/2016 16:00,0
2022484408,4/24/2016 16:00,85
2026352035,4/24/2016 16:00,187
2320127002,4/24/2016 16:00,784
2347167796,4/24/2016 16:00,100
2873212765,4/24/2016 16:00,124
3372868164,4/24/2016 16:00,279
3977333714,4/24/2016 16:00,1185
4020332650,4/24/2016 16:00,0
4319703577,4/24/2016 16:00,122
4388161847,4/24/2016 16:00,28
4445114986,4/24/2016 16:00,425
4558609924,4/24/2016 16:00,484
4702921684,4/24/2016 16:00,9
5553957443,4/24/2016 16:00,39
5577150313,4/24/2016 16:00,1512
6117666160,4/24/2016 16:00,301
6290855005,4/24/2016 16:00,104
6775888955,4/24/2016 16:00,0
6962181067,4/24/2016 16:00,869
7007744171,4/24/2016 16:00,340
7086361926,4/24/2016 16:00,136
8053475328,4/24/2016 16:00,2777
8253242879,4/24/2016 16:00,0
8378563200,4/24/2016 16:00,254
8583815059,4/24/2016 16:00,1632
8792009665,4/24/2016 16:00,0
8877689391,4/24/2016 16:00,127
1503960366,4/24/2016 17:00,411
1624580081,4/24/2016 17:00,53
1644430081,4/24/2016 17:00,288
1844505072,4/24/2016 17:00,0
1927972279,4/24/2016 17:00,0
2022484408,4/24/2016 17:00,573
2026352035,4/24/2016 17:00,432
2320127002,4/24/2016 17:00,360
2347167796,4/24/2016 17:00,166
2873212765,4/24/2016 17:00,254
3372868164,4/24/2016 17:00,603
3977333714,4/24/2016 17:00,384
4020332650,4/24/2016 17:00,0
4319703577,4/24/2016 17:00,185
4388161847,4/24/2016 17:00,0
4445114986,4/24/2016 17:00,579
4558609924,4/24/2016 17:00,563
4702921684,4/24/2016 17:00,574
5553957443,4/24/2016 17:00,297
5577150313,4/24/2016 17:00,1154
6117666160,4/24/2016 17:00,383
6290855005,4/24/2016 17:00,851
6775888955,4/24/2016 17:00,0
6962181067,4/24/2016 17:00,621
7007744171,4/24/2016 17:00,0
7086361926,4/24/2016 17:00,0
8053475328,4/24/2016 17:00,804
8253242879,4/24/2016 17:00,184
8378563200,4/24/2016 17:00,197
8583815059,4/24/2016 17:00,1241
8792009665,4/24/2016 17:00,0
8877689391,4/24/2016 17:00,9062
1503960366,4/24/2016 18:00,911
1624580081,4/24/2016 18:00,1456
1644430081,4/24/2016 18:00,45
1844505072,4/24/2016 18:00,0
1927972279,4/24/2016 18:00,0
2022484408,4/24/2016 18:00,947
2026352035,4/24/2016 18:00,287
2320127002,4/24/2016 18:00,711
2347167796,4/24/2016 18:00,738
2873212765,4/24/2016 18:00,0
3372868164,4/24/2016 18:00,116
3977333714,4/24/2016 18:00,178
4020332650,4/24/2016 18:00,0
4319703577,4/24/2016 18:00,209
4388161847,4/24/2016 18:00,613
4445114986,4/24/2016 18:00,324
4558609924,4/24/2016 18:00,401
4702921684,4/24/2016 18:00,1726
5553957443,4/24/2016 18:00,59
5577150313,4/24/2016 18:00,399
6117666160,4/24/2016 18:00,68
6290855005,4/24/2016 18:00,224
6775888955,4/24/2016 18:00,1411
6962181067,4/24/2016 18:00,378
7007744171,4/24/2016 18:00,0
7086361926,4/24/2016 18:00,517
8053475328,4/24/2016 18:00,4340
8253242879,4/24/2016 18:00,418
8378563200,4/24/2016 18:00,23
8583815059,4/24/2016 18:00,31
8792009665,4/24/2016 18:00,0
8877689391,4/24/2016 18:00,2000
1503960366,4/24/2016 19:00,4871
1624580081,4/24/2016 19:00,232
1644430081,4/24/2016 19:00,336
1844505072,4/24/2016 19:00,0
1927972279,4/24/2016 19:00,0
2022484408,4/24/2016 19:00,0
2026352035,4/24/2016 19:00,170
2320127002,4/24/2016 19:00,140
2347167796,4/24/2016 19:00,1835
2873212765,4/24/2016 19:00,114
3372868164,4/24/2016 19:00,823
3977333714,4/24/2016 19:00,26
4020332650,4/24/2016 19:00,0
4319703577,4/24/2016 19:00,120
4388161847,4/24/2016 19:00,215
4445114986,4/24/2016 19:00,494
4558609924,4/24/2016 19:00,395
4702921684,4/24/2016 19:00,1045
5553957443,4/24/2016 19:00,26
5577150313,4/24/2016 19:00,629
6117666160,4/24/2016 19:00,0
6290855005,4/24/2016 19:00,219
6775888955,4/24/2016 19:00,0
6962181067,4/24/2016 19:00,225
7007744171,4/24/2016 19:00,0
7086361926,4/24/2016 19:00,546
8053475328,4/24/2016 19:00,310
8253242879,4/24/2016 19:00,151
8378563200,4/24/2016 19:00,34
8583815059,4/24/2016 19:00,338
8792009665,4/24/2016 19:00,0
8877689391,4/24/2016 19:00,300
1503960366,4/24/2016 20:00,342
1624580081,4/24/2016 20:00,397
1644430081,4/24/2016 20:00,313
1844505072,4/24/2016 20:00,0
1927972279,4/24/2016 20:00,0
2022484408,4/24/2016 20:00,0
2026352035,4/24/2016 20:00,334
2320127002,4/24/2016 20:00,434
2347167796,4/24/2016 20:00,697
2873212765,4/24/2016 20:00,71
3372868164,4/24/2016 20:00,425
3977333714,4/24/2016 20:00,4
4020332650,4/24/2016 20:00,0
4319703577,4/24/2016 20:00,86
4388161847,4/24/2016 20:00,2235
4445114986,4/24/2016 20:00,230
4558609924,4/24/2016 20:00,219
4702921684,4/24/2016 20:00,554
5553957443,4/24/2016 20:00,251
5577150313,4/24/2016 20:00,138
6117666160,4/24/2016 20:00,0
6290855005,4/24/2016 20:00,363
6775888955,4/24/2016 20:00,0
6962181067,4/24/2016 20:00,300
7007744171,4/24/2016 20:00,0
7086361926,4/24/2016 20:00,8
8053475328,4/24/2016 20:00,135
8253242879,4/24/2016 20:00,0
8378563200,4/24/2016 20:00,195
8583815059,4/24/2016 20:00,20
8792009665,4/24/2016 20:00,0
8877689391,4/24/2016 20:00,352
1503960366,4/24/2016 21:00,244
1624580081,4/24/2016 21:00,24
1644430081,4/24/2016 21:00,0
1844505072,4/24/2016 21:00,0
1927972279,4/24/2016 21:00,0
2022484408,4/24/2016 21:00,0
2026352035,4/24/2016 21:00,129
2320127002,4/24/2016 21:00,487
2347167796,4/24/2016 21:00,490
2873212765,4/24/2016 21:00,112
3372868164,4/24/2016 21:00,12
3977333714,4/24/2016 21:00,89
4020332650,4/24/2016 21:00,0
4319703577,4/24/2016 21:00,137
4388161847,4/24/2016 21:00,191
4445114986,4/24/2016 21:00,80
4558609924,4/24/2016 21:00,239
4702921684,4/24/2016 21:00,132
5553957443,4/24/2016 21:00,282
5577150313,4/24/2016 21:00,108
6117666160,4/24/2016 21:00,0
6290855005,4/24/2016 21:00,32
6775888955,4/24/2016 21:00,0
6962181067,4/24/2016 21:00,219
7007744171,4/24/2016 21:00,0
7086361926,4/24/2016 21:00,69
8053475328,4/24/2016 21:00,4400
8253242879,4/24/2016 21:00,87
8378563200,4/24/2016 21:00,203
8583815059,4/24/2016 21:00,25
8792009665,4/24/2016 21:00,0
8877689391,4/24/2016 21:00,509
1503960366,4/24/2016 22:00,66
1624580081,4/24/2016 22:00,100
1644430081,4/24/2016 22:00,22
1844505072,4/24/2016 22:00,0
1927972279,4/24/2016 22:00,0
2022484408,4/24/2016 22:00,0
2026352035,4/24/2016 22:00,12
2320127002,4/24/2016 22:00,194
2347167796,4/24/2016 22:00,0
2873212765,4/24/2016 22:00,0
3372868164,4/24/2016 22:00,0
3977333714,4/24/2016 22:00,2997
4020332650,4/24/2016 22:00,0
4319703577,4/24/2016 22:00,384
4388161847,4/24/2016 22:00,0
4445114986,4/24/2016 22:00,0
4558609924,4/24/2016 22:00,271
4702921684,4/24/2016 22:00,124
5553957443,4/24/2016 22:00,21
5577150313,4/24/2016 22:00,17
6117666160,4/24/2016 22:00,0
6290855005,4/24/2016 22:00,0
6775888955,4/24/2016 22:00,0
6962181067,4/24/2016 22:00,101
7007744171,4/24/2016 22:00,0
7086361926,4/24/2016 22:00,129
8053475328,4/24/2016 22:00,134
8253242879,4/24/2016 22:00,0
8378563200,4/24/2016 22:00,0
8583815059,4/24/2016 22:00,65
8792009665,4/24/2016 22:00,0
8877689391,4/24/2016 22:00,0
1503960366,4/24/2016 23:00,391
1624580081,4/24/2016 23:00,0
1644430081,4/24/2016 23:00,8
1844505072,4/24/2016 23:00,0
1927972279,4/24/2016 23:00,0
2022484408,4/24/2016 23:00,0
2026352035,4/24/2016 23:00,16
2320127002,4/24/2016 23:00,289
2347167796,4/24/2016 23:00,0
2873212765,4/24/2016 23:00,0
3372868164,4/24/2016 23:00,0
3977333714,4/24/2016 23:00,1554
4020332650,4/24/2016 23:00,0
4319703577,4/24/2016 23:00,8
4388161847,4/24/2016 23:00,0
4445114986,4/24/2016 23:00,47
4558609924,4/24/2016 23:00,483
4702921684,4/24/2016 23:00,0
5553957443,4/24/2016 23:00,0
5577150313,4/24/2016 23:00,32
6117666160,4/24/2016 23:00,0
6290855005,4/24/2016 23:00,0
6775888955,4/24/2016 23:00,0
6962181067,4/24/2016 23:00,0
7007744171,4/24/2016 23:00,0
7086361926,4/24/2016 23:00,0
8053475328,4/24/2016 23:00,12
8253242879,4/24/2016 23:00,91
8378563200,4/24/2016 23:00,0
8583815059,4/24/2016 23:00,176
8792009665,4/24/2016 23:00,0
8877689391,4/24/2016 23:00,0
1503960366,4/25/2016 0:00,95
1624580081,4/25/2016 0:00,0
1644430081,4/25/2016 0:00,0
1844505072,4/25/2016 0:00,0
1927972279,4/25/2016 0:00,0
2022484408,4/25/2016 0:00,0
2026352035,4/25/2016 0:00,0
2320127002,4/25/2016 0:00,506
2347167796,4/25/2016 0:00,0
2873212765,4/25/2016 0:00,0
3372868164,4/25/2016 0:00,0
3977333714,4/25/2016 0:00,96
4020332650,4/25/2016 0:00,0
4319703577,4/25/2016 0:00,0
4388161847,4/25/2016 0:00,0
4445114986,4/25/2016 0:00,99
4558609924,4/25/2016 0:00,98
4702921684,4/25/2016 0:00,0
5553957443,4/25/2016 0:00,0
5577150313,4/25/2016 0:00,7
6117666160,4/25/2016 0:00,0
6290855005,4/25/2016 0:00,0
6775888955,4/25/2016 0:00,0
6962181067,4/25/2016 0:00,0
7007744171,4/25/2016 0:00,0
7086361926,4/25/2016 0:00,0
8053475328,4/25/2016 0:00,0
8253242879,4/25/2016 0:00,0
8378563200,4/25/2016 0:00,0
8583815059,4/25/2016 0:00,0
8792009665,4/25/2016 0:00,0
8877689391,4/25/2016 0:00,0
1503960366,4/25/2016 1:00,22
1624580081,4/25/2016 1:00,6
1644430081,4/25/2016 1:00,0
1844505072,4/25/2016 1:00,0
1927972279,4/25/2016 1:00,0
2022484408,4/25/2016 1:00,0
2026352035,4/25/2016 1:00,0
2320127002,4/25/2016 1:00,195
2347167796,4/25/2016 1:00,0
2873212765,4/25/2016 1:00,0
3372868164,4/25/2016 1:00,0
3977333714,4/25/2016 1:00,0
4020332650,4/25/2016 1:00,0
4319703577,4/25/2016 1:00,0
4388161847,4/25/2016 1:00,0
4445114986,4/25/2016 1:00,83
4558609924,4/25/2016 1:00,54
4702921684,4/25/2016 1:00,0
5553957443,4/25/2016 1:00,0
5577150313,4/25/2016 1:00,0
6117666160,4/25/2016 1:00,0
6290855005,4/25/2016 1:00,0
6775888955,4/25/2016 1:00,0
6962181067,4/25/2016 1:00,0
7007744171,4/25/2016 1:00,0
7086361926,4/25/2016 1:00,0
8053475328,4/25/2016 1:00,108
8253242879,4/25/2016 1:00,0
8378563200,4/25/2016 1:00,0
8583815059,4/25/2016 1:00,0
8792009665,4/25/2016 1:00,0
8877689391,4/25/2016 1:00,0
1503960366,4/25/2016 2:00,97
1624580081,4/25/2016 2:00,0
1644430081,4/25/2016 2:00,0
1844505072,4/25/2016 2:00,0
1927972279,4/25/2016 2:00,0
2022484408,4/25/2016 2:00,0
2026352035,4/25/2016 2:00,0
2320127002,4/25/2016 2:00,0
2347167796,4/25/2016 2:00,10
2873212765,4/25/2016 2:00,0
3372868164,4/25/2016 2:00,0
3977333714,4/25/2016 2:00,8
4020332650,4/25/2016 2:00,0
4319703577,4/25/2016 2:00,10
4388161847,4/25/2016 2:00,0
4445114986,4/25/2016 2:00,0
4558609924,4/25/2016 2:00,0
4702921684,4/25/2016 2:00,0
5553957443,4/25/2016 2:00,0
5577150313,4/25/2016 2:00,0
6117666160,4/25/2016 2:00,0
6290855005,4/25/2016 2:00,0
6775888955,4/25/2016 2:00,0
6962181067,4/25/2016 2:00,0
7007744171,4/25/2016 2:00,0
7086361926,4/25/2016 2:00,0
8053475328,4/25/2016 2:00,0
8253242879,4/25/2016 2:00,0
8378563200,4/25/2016 2:00,4
8583815059,4/25/2016 2:00,0
8792009665,4/25/2016 2:00,0
8877689391,4/25/2016 2:00,0
1503960366,4/25/2016 3:00,0
1624580081,4/25/2016 3:00,0
1644430081,4/25/2016 3:00,0
1844505072,4/25/2016 3:00,0
1927972279,4/25/2016 3:00,0
2022484408,4/25/2016 3:00,0
2026352035,4/25/2016 3:00,0
2320127002,4/25/2016 3:00,0
2347167796,4/25/2016 3:00,0
2873212765,4/25/2016 3:00,0
3372868164,4/25/2016 3:00,0
3977333714,4/25/2016 3:00,0
4020332650,4/25/2016 3:00,0
4319703577,4/25/2016 3:00,0
4388161847,4/25/2016 3:00,0
4445114986,4/25/2016 3:00,0
4558609924,4/25/2016 3:00,0
4702921684,4/25/2016 3:00,0
5553957443,4/25/2016 3:00,0
5577150313,4/25/2016 3:00,7
6117666160,4/25/2016 3:00,0
6290855005,4/25/2016 3:00,0
6775888955,4/25/2016 3:00,0
6962181067,4/25/2016 3:00,0
7007744171,4/25/2016 3:00,0
7086361926,4/25/2016 3:00,0
8053475328,4/25/2016 3:00,0
8253242879,4/25/2016 3:00,0
8378563200,4/25/2016 3:00,0
8583815059,4/25/2016 3:00,0
8792009665,4/25/2016 3:00,0
8877689391,4/25/2016 3:00,0
1503960366,4/25/2016 4:00,25
1624580081,4/25/2016 4:00,0
1644430081,4/25/2016 4:00,0
1844505072,4/25/2016 4:00,0
1927972279,4/25/2016 4:00,0
2022484408,4/25/2016 4:00,0
2026352035,4/25/2016 4:00,0
2320127002,4/25/2016 4:00,0
2347167796,4/25/2016 4:00,0
2873212765,4/25/2016 4:00,0
3372868164,4/25/2016 4:00,0
3977333714,4/25/2016 4:00,0
4020332650,4/25/2016 4:00,0
4319703577,4/25/2016 4:00,27
4388161847,4/25/2016 4:00,0
4445114986,4/25/2016 4:00,8
4558609924,4/25/2016 4:00,0
4702921684,4/25/2016 4:00,0
5553957443,4/25/2016 4:00,0
5577150313,4/25/2016 4:00,11
6117666160,4/25/2016 4:00,0
6290855005,4/25/2016 4:00,0
6775888955,4/25/2016 4:00,0
6962181067,4/25/2016 4:00,11
7007744171,4/25/2016 4:00,0
7086361926,4/25/2016 4:00,0
8053475328,4/25/2016 4:00,0
8253242879,4/25/2016 4:00,0
8378563200,4/25/2016 4:00,243
8583815059,4/25/2016 4:00,0
8792009665,4/25/2016 4:00,0
8877689391,4/25/2016 4:00,0
1503960366,4/25/2016 5:00,4
1624580081,4/25/2016 5:00,0
1644430081,4/25/2016 5:00,0
1844505072,4/25/2016 5:00,0
1927972279,4/25/2016 5:00,0
2022484408,4/25/2016 5:00,0
2026352035,4/25/2016 5:00,0
2320127002,4/25/2016 5:00,0
2347167796,4/25/2016 5:00,6
2873212765,4/25/2016 5:00,214
3372868164,4/25/2016 5:00,32
3977333714,4/25/2016 5:00,0
4020332650,4/25/2016 5:00,0
4319703577,4/25/2016 5:00,0
4388161847,4/25/2016 5:00,595
4445114986,4/25/2016 5:00,76
4558609924,4/25/2016 5:00,0
4702921684,4/25/2016 5:00,162
5553957443,4/25/2016 5:00,40
5577150313,4/25/2016 5:00,99
6117666160,4/25/2016 5:00,0
6290855005,4/25/2016 5:00,0
6775888955,4/25/2016 5:00,0
6962181067,4/25/2016 5:00,0
7007744171,4/25/2016 5:00,0
7086361926,4/25/2016 5:00,0
8053475328,4/25/2016 5:00,0
8253242879,4/25/2016 5:00,0
8378563200,4/25/2016 5:00,0
8583815059,4/25/2016 5:00,0
8792009665,4/25/2016 5:00,0
8877689391,4/25/2016 5:00,0
1503960366,4/25/2016 6:00,0
1624580081,4/25/2016 6:00,0
1644430081,4/25/2016 6:00,0
1844505072,4/25/2016 6:00,0
1927972279,4/25/2016 6:00,0
2022484408,4/25/2016 6:00,0
2026352035,4/25/2016 6:00,523
2320127002,4/25/2016 6:00,0
2347167796,4/25/2016 6:00,16
2873212765,4/25/2016 6:00,239
3372868164,4/25/2016 6:00,148
3977333714,4/25/2016 6:00,0
4020332650,4/25/2016 6:00,0
4319703577,4/25/2016 6:00,0
4388161847,4/25/2016 6:00,659
4445114986,4/25/2016 6:00,0
4558609924,4/25/2016 6:00,0
4702921684,4/25/2016 6:00,719
5553957443,4/25/2016 6:00,572
5577150313,4/25/2016 6:00,1597
6117666160,4/25/2016 6:00,0
6290855005,4/25/2016 6:00,195
6775888955,4/25/2016 6:00,0
6962181067,4/25/2016 6:00,0
7007744171,4/25/2016 6:00,1036
7086361926,4/25/2016 6:00,0
8053475328,4/25/2016 6:00,0
8253242879,4/25/2016 6:00,0
8378563200,4/25/2016 6:00,240
8583815059,4/25/2016 6:00,0
8792009665,4/25/2016 6:00,0
8877689391,4/25/2016 6:00,196
1503960366,4/25/2016 7:00,44
1624580081,4/25/2016 7:00,0
1644430081,4/25/2016 7:00,0
1844505072,4/25/2016 7:00,0
1927972279,4/25/2016 7:00,0
2022484408,4/25/2016 7:00,718
2026352035,4/25/2016 7:00,562
2320127002,4/25/2016 7:00,0
2347167796,4/25/2016 7:00,284
2873212765,4/25/2016 7:00,844
3372868164,4/25/2016 7:00,484
3977333714,4/25/2016 7:00,0
4020332650,4/25/2016 7:00,0
4319703577,4/25/2016 7:00,61
4388161847,4/25/2016 7:00,826
4445114986,4/25/2016 7:00,53
4558609924,4/25/2016 7:00,0
4702921684,4/25/2016 7:00,249
5553957443,4/25/2016 7:00,2715
5577150313,4/25/2016 7:00,657
6117666160,4/25/2016 7:00,0
6290855005,4/25/2016 7:00,827
6775888955,4/25/2016 7:00,0
6962181067,4/25/2016 7:00,1330
7007744171,4/25/2016 7:00,2993
7086361926,4/25/2016 7:00,717
8053475328,4/25/2016 7:00,0
8253242879,4/25/2016 7:00,0
8378563200,4/25/2016 7:00,459
8583815059,4/25/2016 7:00,0
8792009665,4/25/2016 7:00,0
8877689391,4/25/2016 7:00,676
1503960366,4/25/2016 8:00,426
1624580081,4/25/2016 8:00,221
1644430081,4/25/2016 8:00,541
1844505072,4/25/2016 8:00,0
1927972279,4/25/2016 8:00,0
2022484408,4/25/2016 8:00,380
2026352035,4/25/2016 8:00,643
2320127002,4/25/2016 8:00,0
2347167796,4/25/2016 8:00,1111
2873212765,4/25/2016 8:00,891
3372868164,4/25/2016 8:00,892
3977333714,4/25/2016 8:00,0
4020332650,4/25/2016 8:00,0
4319703577,4/25/2016 8:00,287
4388161847,4/25/2016 8:00,104
4445114986,4/25/2016 8:00,8
4558609924,4/25/2016 8:00,0
4702921684,4/25/2016 8:00,161
5553957443,4/25/2016 8:00,13
5577150313,4/25/2016 8:00,304
6117666160,4/25/2016 8:00,0
6290855005,4/25/2016 8:00,1935
6775888955,4/25/2016 8:00,0
6962181067,4/25/2016 8:00,1225
7007744171,4/25/2016 8:00,3802
7086361926,4/25/2016 8:00,0
8053475328,4/25/2016 8:00,0
8253242879,4/25/2016 8:00,686
8378563200,4/25/2016 8:00,1377
8583815059,4/25/2016 8:00,0
8792009665,4/25/2016 8:00,0
8877689391,4/25/2016 8:00,1051
1503960366,4/25/2016 9:00,2041
1624580081,4/25/2016 9:00,148
1644430081,4/25/2016 9:00,7
1844505072,4/25/2016 9:00,0
1927972279,4/25/2016 9:00,0
2022484408,4/25/2016 9:00,5257
2026352035,4/25/2016 9:00,672
2320127002,4/25/2016 9:00,0
2347167796,4/25/2016 9:00,252
2873212765,4/25/2016 9:00,973
3372868164,4/25/2016 9:00,448
3977333714,4/25/2016 9:00,47
4020332650,4/25/2016 9:00,0
4319703577,4/25/2016 9:00,53
4388161847,4/25/2016 9:00,474
4445114986,4/25/2016 9:00,0
4558609924,4/25/2016 9:00,359
4702921684,4/25/2016 9:00,15
5553957443,4/25/2016 9:00,19
5577150313,4/25/2016 9:00,83
6117666160,4/25/2016 9:00,0
6290855005,4/25/2016 9:00,752
6775888955,4/25/2016 9:00,1272
6962181067,4/25/2016 9:00,868
7007744171,4/25/2016 9:00,2186
7086361926,4/25/2016 9:00,41
8053475328,4/25/2016 9:00,0
8253242879,4/25/2016 9:00,320
8378563200,4/25/2016 9:00,353
8583815059,4/25/2016 9:00,995
8792009665,4/25/2016 9:00,0
8877689391,4/25/2016 9:00,734
1503960366,4/25/2016 10:00,258
1624580081,4/25/2016 10:00,2401
1644430081,4/25/2016 10:00,981
1844505072,4/25/2016 10:00,0
1927972279,4/25/2016 10:00,0
2022484408,4/25/2016 10:00,289
2026352035,4/25/2016 10:00,120
2320127002,4/25/2016 10:00,0
2347167796,4/25/2016 10:00,197
2873212765,4/25/2016 10:00,874
3372868164,4/25/2016 10:00,564
3977333714,4/25/2016 10:00,366
4020332650,4/25/2016 10:00,0
4319703577,4/25/2016 10:00,1839
4388161847,4/25/2016 10:00,262
4445114986,4/25/2016 10:00,0
4558609924,4/25/2016 10:00,476
4702921684,4/25/2016 10:00,203
5553957443,4/25/2016 10:00,108
5577150313,4/25/2016 10:00,253
6117666160,4/25/2016 10:00,0
6290855005,4/25/2016 10:00,587
6775888955,4/25/2016 10:00,719
6962181067,4/25/2016 10:00,3636
7007744171,4/25/2016 10:00,1929
7086361926,4/25/2016 10:00,201
8053475328,4/25/2016 10:00,602
8253242879,4/25/2016 10:00,0
8378563200,4/25/2016 10:00,597
8583815059,4/25/2016 10:00,1447
8792009665,4/25/2016 10:00,0
8877689391,4/25/2016 10:00,1058
1503960366,4/25/2016 11:00,1468
1624580081,4/25/2016 11:00,967
1644430081,4/25/2016 11:00,247
1844505072,4/25/2016 11:00,0
1927972279,4/25/2016 11:00,0
2022484408,4/25/2016 11:00,0
2026352035,4/25/2016 11:00,484
2320127002,4/25/2016 11:00,0
2347167796,4/25/2016 11:00,152
2873212765,4/25/2016 11:00,730
3372868164,4/25/2016 11:00,331
3977333714,4/25/2016 11:00,66
4020332650,4/25/2016 11:00,0
4319703577,4/25/2016 11:00,696
4388161847,4/25/2016 11:00,459
4445114986,4/25/2016 11:00,0
4558609924,4/25/2016 11:00,289
4702921684,4/25/2016 11:00,157
5553957443,4/25/2016 11:00,154
5577150313,4/25/2016 11:00,568
6117666160,4/25/2016 11:00,0
6290855005,4/25/2016 11:00,591
6775888955,4/25/2016 11:00,1008
6962181067,4/25/2016 11:00,521
7007744171,4/25/2016 11:00,163
7086361926,4/25/2016 11:00,184
8053475328,4/25/2016 11:00,945
8253242879,4/25/2016 11:00,13
8378563200,4/25/2016 11:00,2494
8583815059,4/25/2016 11:00,158
8792009665,4/25/2016 11:00,0
8877689391,4/25/2016 11:00,545
1503960366,4/25/2016 12:00,707
1624580081,4/25/2016 12:00,508
1644430081,4/25/2016 12:00,24
1844505072,4/25/2016 12:00,0
1927972279,4/25/2016 12:00,0
2022484408,4/25/2016 12:00,0
2026352035,4/25/2016 12:00,636
2320127002,4/25/2016 12:00,0
2347167796,4/25/2016 12:00,787
2873212765,4/25/2016 12:00,804
3372868164,4/25/2016 12:00,327
3977333714,4/25/2016 12:00,208
4020332650,4/25/2016 12:00,0
4319703577,4/25/2016 12:00,676
4388161847,4/25/2016 12:00,335
4445114986,4/25/2016 12:00,0
4558609924,4/25/2016 12:00,272
4702921684,4/25/2016 12:00,149
5553957443,4/25/2016 12:00,34
5577150313,4/25/2016 12:00,236
6117666160,4/25/2016 12:00,0
6290855005,4/25/2016 12:00,244
